time,<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
2134,VCB,20180116,45.0884,45.3138,44.1866,45.0884,2218380
2135,VCB,20180117,45.0884,45.0884,42.2328,42.2328,2077670
2136,VCB,20180118,42.2328,43.9612,42.0073,43.9612,2845720
2137,VCB,20180119,43.9612,46.1404,43.8109,45.8398,2998270
2138,VCB,20180122,45.8398,47.6434,46.3659,47.5682,2300660
2139,VCB,20180125,47.5682,50.8747,47.944,50.8747,4788340
2140,VCB,20180126,50.8747,52.6031,49.9729,51.9268,2617800
2141,VCB,20180129,51.9268,53.7303,50.9499,51.1002,2281360
2142,VCB,20180130,51.1002,51.1002,49.7475,50.3487,2818520
2143,VCB,20180131,50.3487,51.7765,49.7475,50.0481,1936300
2144,VCB,20180201,50.0481,50.9499,49.4469,50.0481,2166810
2145,VCB,20180202,50.0481,50.7244,50.0481,50.6493,1652660
2146,VCB,20180205,50.6493,50.6493,47.1174,47.1174,2687810
2147,VCB,20180206,47.1174,47.3428,43.886,46.5913,6724710
2148,VCB,20180207,46.5913,48.996,47.1925,47.7185,1635780
2149,VCB,20180208,47.7185,47.7185,46.2156,47.2676,855160
2150,VCB,20180209,47.2676,47.2676,43.9612,45.7647,2408810
2151,VCB,20180212,45.7647,47.7185,45.6144,47.7185,1847850
2152,VCB,20180213,47.7185,48.7706,47.7937,48.0943,1527780
2153,VCB,20180221,48.0943,51.025,48.47,49.7475,2132410
2154,VCB,20180222,49.7475,50.6493,49.1463,50.1984,2352100
2155,VCB,20180223,50.1984,53.6552,50.1232,53.6552,4825770
2156,VCB,20180226,53.6552,55.8344,53.6552,54.0309,3453290
2157,VCB,20180227,54.0309,55.2333,53.8806,55.0078,2249770
2158,VCB,20180228,55.0078,56.3605,54.106,55.4587,3475320
2159,VCB,20180301,55.4587,56.0599,53.3546,53.7303,3615670
2160,VCB,20180302,53.7303,54.106,52.6031,53.9558,2525210
2161,VCB,20180305,53.9558,54.4818,51.1002,51.1002,2914810
2162,VCB,20180306,51.1002,53.7303,50.8747,53.5049,3103920
2163,VCB,20180307,53.5049,54.0309,51.4759,52.3025,2277620
2164,VCB,20180308,52.3025,52.9037,51.7013,52.2274,1554260
2165,VCB,20180309,52.2274,53.7303,52.3025,53.3546,3236520
2166,VCB,20180312,53.3546,55.1581,53.7303,54.106,2899140
2167,VCB,20180313,54.106,54.5569,53.054,54.106,2146470
2168,VCB,20180314,54.106,55.8344,54.5569,55.4587,4053460
2169,VCB,20180315,55.4587,55.9847,54.7072,55.4587,2111990
2170,VCB,20180316,55.4587,56.5859,55.6841,56.135,5327050
2171,VCB,20180319,56.135,57.4877,54.8575,55.8344,2803610
2172,VCB,20180320,55.8344,56.2853,55.083,55.609,1836040
2173,VCB,20180321,55.609,56.5108,55.2333,55.2333,2952180
2174,VCB,20180322,55.2333,55.609,54.106,54.106,3871380
2175,VCB,20180323,54.106,54.106,51.4759,52.528,4563730
2176,VCB,20180326,52.528,54.0309,52.3025,54.0309,1821910
2177,VCB,20180327,54.0309,54.7824,53.054,53.3546,2322350
2178,VCB,20180328,53.3546,53.58,52.4528,52.9788,1643300
2179,VCB,20180329,52.9788,53.8055,52.6782,53.3546,1457380
2180,VCB,20180330,53.3546,53.6552,52.7534,52.9788,1280140
2181,VCB,20180402,52.9788,55.609,53.2043,55.609,3055600
2182,VCB,20180403,55.609,56.5859,55.2333,55.8344,3500060
2183,VCB,20180404,55.8344,56.2102,55.2333,55.2333,2089100
2184,VCB,20180405,55.2333,55.609,54.5569,55.2333,1763710
2185,VCB,20180406,55.2333,56.2102,55.1581,55.2333,2346040
2186,VCB,20180409,55.2333,55.8344,55.2333,55.4587,2693260
2187,VCB,20180410,55.4587,56.5859,55.3084,55.9847,5026810
2188,VCB,20180411,55.9847,56.2102,52.6031,53.5049,3911130
2189,VCB,20180412,53.5049,53.7303,52.6031,53.2794,3262970
2190,VCB,20180413,53.2794,53.6552,50.7244,51.025,5148440
2191,VCB,20180416,51.025,51.025,48.9209,49.5221,3992890
2192,VCB,20180417,49.5221,50.3487,49.2215,50.3487,2104840
2193,VCB,20180418,50.3487,50.9499,48.6954,48.6954,2005410
2194,VCB,20180419,48.6954,48.6954,45.8398,45.8398,4909820
2195,VCB,20180420,45.8398,48.0943,45.6144,48.0943,2996320
2196,VCB,20180423,48.0943,48.6954,44.7878,44.7878,2876760
2197,VCB,20180424,44.7878,45.6144,43.5854,45.0884,4451970
2198,VCB,20180426,45.0884,46.0653,43.5854,43.7357,4669710
2199,VCB,20180427,43.7357,45.2387,43.6606,45.0884,2940100
2200,VCB,20180502,45.0884,45.8398,43.4351,43.7357,2862030
2201,VCB,20180503,43.7357,44.8629,42.7588,44.7878,3451890
2202,VCB,20180504,44.7878,45.6144,44.2618,44.3369,3234250
2203,VCB,20180507,44.3369,46.6665,44.5623,46.6665,3511210
2204,VCB,20180508,46.6665,46.7416,45.8398,45.8398,2947160
2205,VCB,20180509,45.8398,45.8398,44.7126,44.7126,2787480
2206,VCB,20180510,44.7126,45.2387,41.7819,42.4582,4433980
2207,VCB,20180511,42.4582,43.5854,40.9553,43.5103,3954360
2208,VCB,20180514,43.5103,43.9612,42.7588,43.8109,1522180
2209,VCB,20180515,43.8109,44.9381,43.7357,44.1115,2498910
2210,VCB,20180516,44.1115,44.2618,42.834,42.834,2368960
2211,VCB,20180517,42.834,43.1345,42.2328,42.6837,2079780
2212,VCB,20180518,42.6837,42.9091,41.1807,42.4582,2437850
2213,VCB,20180521,42.4582,43.1345,41.857,41.857,1835620
2214,VCB,20180522,41.857,41.857,39.0766,40.1287,3235250
2215,VCB,20180523,40.1287,40.9553,39.0766,40.9553,2045320
2216,VCB,20180524,40.9553,41.1807,39.8281,40.0535,1312180
2217,VCB,20180525,40.0535,40.3541,37.5736,37.5736,2718610
2218,VCB,20180528,37.5736,37.5736,35.1689,35.1689,4579370
2219,VCB,20180529,35.1689,37.5736,35.1689,37.5736,2610350
2220,VCB,20180530,37.5736,39.6778,37.9494,39.0766,4432950
2221,VCB,20180531,39.0766,40.9553,38.6257,40.6547,3736400
2222,VCB,20180601,40.6547,43.2097,40.5044,42.834,5930650
2223,VCB,20180604,42.834,44.7878,42.0825,44.5623,3837380
2224,VCB,20180605,44.5623,44.7878,43.36,44.0363,3532580
2225,VCB,20180606,44.0363,44.8629,43.2848,44.412,2183260
2226,VCB,20180607,44.412,44.5623,43.886,44.1115,2538580
2227,VCB,20180608,44.1115,45.389,43.8109,44.8629,2693680
2228,VCB,20180611,44.8629,45.3138,43.9612,44.3369,2453150
2229,VCB,20180612,44.3369,44.3369,42.4582,43.5854,3024500
2230,VCB,20180613,43.5854,45.0132,43.2848,45.0132,2054850
2231,VCB,20180614,45.0132,45.0132,43.5854,43.6606,2814340
2232,VCB,20180615,43.6606,44.3369,43.1345,44.3369,2557670
2233,VCB,20180618,44.3369,44.3369,42.0825,42.4582,2461860
2234,VCB,20180619,42.4582,42.4582,40.5795,42.4582,5149160
2235,VCB,20180620,42.4582,44.1115,42.2328,43.6606,2767440
2236,VCB,20180621,43.6606,43.7357,42.3831,42.834,1637920
2237,VCB,20180622,42.834,44.1115,41.7067,44.1115,2529630
2238,VCB,20180625,44.1115,45.2387,44.2618,44.6375,2415610
2239,VCB,20180626,44.6375,44.6375,43.5854,44.5623,1346430
2240,VCB,20180627,44.5623,45.4641,43.5854,43.5854,2602270
2241,VCB,20180628,43.5854,44.1115,42.834,43.5103,2114670
2242,VCB,20180629,43.5103,44.1115,42.6837,43.5854,1439520
2243,VCB,20180702,43.5854,43.886,41.6316,43.6606,2846420
2244,VCB,20180703,43.6606,43.8109,42.0825,42.0825,3355250
2245,VCB,20180704,42.0825,42.4582,41.1056,41.7819,2452480
2246,VCB,20180705,41.7819,41.7819,39.0766,39.0766,2865870
2247,VCB,20180706,39.0766,41.6316,37.9494,41.331,3443450
2248,VCB,20180709,41.331,42.3831,40.5795,40.5795,1434270
2249,VCB,20180710,40.5795,41.7067,39.9032,39.9032,1360490
2250,VCB,20180711,39.9032,39.9032,37.6488,38.4754,3312190
2251,VCB,20180712,38.4754,40.2789,37.9494,39.3772,1422890
2252,VCB,20180713,39.3772,41.2559,39.0766,41.1807,1709410
2253,VCB,20180716,41.1807,41.7067,40.805,41.2559,1302130
2254,VCB,20180717,41.2559,41.9322,40.5795,41.9322,1594780
2255,VCB,20180718,41.9322,43.2097,41.9322,43.2097,2473610
2256,VCB,20180719,43.2097,43.4351,42.6085,42.6837,1704000
2257,VCB,20180720,42.6837,42.9842,41.4062,42.6837,2204900
2258,VCB,20180723,42.6837,43.886,42.4582,42.5334,2618240
2259,VCB,20180724,42.5334,43.1345,42.0825,42.834,1683260
2260,VCB,20180725,42.834,43.1345,41.5565,41.5565,1257900
2261,VCB,20180726,41.5565,42.6085,40.9553,42.6085,2107890
2262,VCB,20180727,42.6085,43.0594,42.2328,42.4582,979280
2263,VCB,20180730,42.4582,43.1345,42.4582,43.0594,1288790
2264,VCB,20180731,43.0594,44.5623,42.6837,43.9612,3438180
2265,VCB,20180801,43.9612,44.4872,43.886,44.0363,1902040
2266,VCB,20180802,44.0363,44.3369,43.36,44.3369,1855340
2267,VCB,20180803,44.3369,44.8629,43.6606,43.9612,1770230
2268,VCB,20180806,43.9612,44.7878,43.7357,44.3369,1782410
2269,VCB,20180807,44.3369,46.5162,44.0363,46.2156,5488590
2270,VCB,20180808,46.2156,46.8919,45.8398,46.6665,2193510
2271,VCB,20180809,46.6665,47.1174,46.0653,46.0653,2508810
2272,VCB,20180810,46.0653,47.7185,45.8398,47.7185,3849630
2273,VCB,20180813,47.7185,47.944,46.7416,47.944,2397270
2274,VCB,20180814,47.944,47.944,47.1174,47.1925,1274800
2275,VCB,20180815,47.1925,47.6434,45.4641,45.5393,3238040
2276,VCB,20180816,45.5393,45.8398,44.2618,45.5393,3426320
2277,VCB,20180817,45.5393,47.2676,45.6896,46.5913,2711770
2278,VCB,20180820,46.5913,46.9671,46.1404,46.1404,1601770
2279,VCB,20180821,46.1404,47.1174,45.8398,47.1174,1724610
2280,VCB,20180822,47.1174,47.3428,46.5162,46.5162,1490660
2281,VCB,20180823,46.5162,47.1925,46.2907,47.0422,1301270
2282,VCB,20180824,47.0422,47.0422,46.441,46.5913,1779380
2283,VCB,20180827,46.5913,47.7185,46.8919,47.4179,1805900
2284,VCB,20180828,47.4179,48.3197,47.2676,48.0943,2588320
2285,VCB,20180829,48.0943,48.1694,47.4179,47.4179,1117930
2286,VCB,20180830,47.4179,48.2446,46.8919,47.944,1336350
2287,VCB,20180831,47.944,48.0943,46.5913,46.9671,1949400
2288,VCB,20180904,46.9671,47.0422,45.7647,45.8398,2050280
2289,VCB,20180905,45.8398,46.441,45.3138,45.5393,1766180
2290,VCB,20180906,45.5393,45.8398,45.2387,45.3138,796450
2291,VCB,20180907,45.3138,46.7416,45.1635,46.5913,1595530
2292,VCB,20180910,46.5913,47.0422,45.915,46.5913,1505560
2293,VCB,20180911,46.5913,47.4179,46.2156,47.3428,1543540
2294,VCB,20180912,47.3428,47.7937,46.9671,47.0422,1590110
2295,VCB,20180913,47.0422,47.6434,47.0422,47.2676,1069800
2296,VCB,20180914,47.2676,48.3949,47.4931,48.0943,2405940
2297,VCB,20180917,48.0943,48.0943,47.2676,47.2676,1007490
2298,VCB,20180918,47.2676,47.5682,46.8168,47.5682,1077110
2299,VCB,20180919,47.5682,47.8688,47.4179,47.5682,1075000
2300,VCB,20180920,47.5682,48.5451,47.5682,48.3949,1709890
2301,VCB,20180921,48.3949,49.3718,48.0943,48.5451,4889170
2302,VCB,20180924,48.5451,49.3718,48.6954,48.996,1094970
2303,VCB,20180925,48.996,48.996,48.3949,48.3949,1031520
2304,VCB,20180926,48.3949,48.7706,47.944,47.944,2099660
2305,VCB,20180927,47.944,48.2446,47.4931,47.6434,2121040
2306,VCB,20180928,47.6434,48.0943,47.3428,47.3428,2104400
2307,VCB,20181001,47.3428,47.7185,46.9671,46.9671,1932610
2308,VCB,20181002,46.9671,47.4179,46.7416,47.3428,1601040
2309,VCB,20181003,47.3428,47.7185,46.9671,47.3428,1034920
2310,VCB,20181004,47.3428,48.0943,47.1925,47.3428,2298750
2311,VCB,20181005,47.3429,47.9518,47.2667,47.2667,1633520
2312,VCB,20181008,47.2667,47.4951,46.8862,46.8862,1347760
2313,VCB,20181009,46.8862,47.3429,46.8862,46.9623,868060
2314,VCB,20181010,46.9623,47.1906,46.734,46.9623,781330
2315,VCB,20181011,46.9623,46.9623,43.7655,43.9177,3432840
2316,VCB,20181012,43.9177,45.5922,43.3849,45.5922,2266290
2317,VCB,20181015,45.5922,45.6684,44.6789,44.9833,1155630
2318,VCB,20181016,44.9833,45.3639,44.8311,45.0594,1079700
2319,VCB,20181017,45.0594,45.5922,44.9833,45.0594,1293490
2320,VCB,20181018,45.0594,45.0594,44.07,44.1461,1605080
2321,VCB,20181019,44.1461,44.6028,43.3849,43.9177,1188910
2322,VCB,20181022,43.9177,44.755,43.4611,43.4611,1204690
2323,VCB,20181023,43.4611,43.6133,41.1015,42.4716,2346810
2324,VCB,20181024,42.4716,43.0805,42.2432,42.2432,1474260
2325,VCB,20181025,42.2432,42.2432,40.3404,41.7104,1744120
2326,VCB,20181026,41.7104,42.5477,40.721,40.721,1220360
2327,VCB,20181029,40.721,41.0254,39.9598,40.2643,1261730
2328,VCB,20181030,40.2643,41.3299,40.112,41.2537,1337430
2329,VCB,20181031,41.2537,43.1566,41.2537,42.3193,1245750
2330,VCB,20181101,42.3193,42.5477,41.7104,41.8627,1221200
2331,VCB,20181102,41.8627,42.8521,41.8627,42.776,1136910
2332,VCB,20181105,42.776,43.0044,42.3193,43.0044,873020
2333,VCB,20181106,43.0044,43.3849,42.4716,42.4716,667710
2334,VCB,20181107,42.4716,42.776,41.9388,42.2432,668290
2335,VCB,20181108,42.2432,43.2327,42.3955,42.3955,575720
2336,VCB,20181109,42.3955,42.3955,41.3299,41.3299,885690
2337,VCB,20181112,41.3299,41.5582,40.1882,41.5582,687980
2338,VCB,20181113,41.5582,41.5582,40.5687,40.7971,601520
2339,VCB,20181114,40.7971,41.3299,40.1882,40.4926,530120
2340,VCB,20181115,40.4926,40.7971,39.9598,40.6448,828510
2341,VCB,20181116,40.6448,41.1776,40.4165,40.4926,1227840
2342,VCB,20181119,40.4926,41.1015,40.4926,41.1015,1145500
2343,VCB,20181120,41.1015,41.1015,40.5687,40.9493,1086240
2344,VCB,20181121,40.9493,42.1671,40.3404,42.1671,1908000
2345,VCB,20181122,42.1671,42.2432,41.6343,41.7104,961120
2346,VCB,20181123,41.7104,41.8627,41.1015,41.1015,897050
2347,VCB,20181126,41.1015,41.3299,40.8732,41.1015,673900
2348,VCB,20181127,41.1015,41.6343,40.4926,40.6448,1284900
2349,VCB,20181128,40.6448,41.9388,40.6448,41.9388,1483680
2350,VCB,20181129,41.9388,42.9283,41.8627,41.8627,2360280
2351,VCB,20181130,41.8627,42.6238,41.7104,42.1671,1430640
2352,VCB,20181203,42.1671,44.1461,42.776,44.1461,2226730
2353,VCB,20181204,44.1461,44.3744,43.4611,43.8416,1367410
2354,VCB,20181205,43.8416,44.2983,43.0044,43.9938,2014850
2355,VCB,20181206,43.9938,44.1461,43.1566,43.3088,2258320
2356,VCB,20181207,43.3088,43.9177,43.4611,43.5372,835390
2357,VCB,20181210,43.5372,43.6894,43.0805,43.3088,1050910
2358,VCB,20181211,43.3088,43.5372,42.776,43.2327,1119050
2359,VCB,20181212,43.2327,44.1461,43.2327,44.1461,1466430
2360,VCB,20181213,44.1461,44.4505,43.8416,43.8416,851900
2361,VCB,20181214,43.8416,43.8416,43.0044,43.0044,880580
2362,VCB,20181217,43.0044,43.0044,41.7104,41.7104,1787440
2363,VCB,20181218,41.7104,42.2432,41.1776,41.9388,1459730
2364,VCB,20181219,41.9388,42.1671,41.1776,41.406,1131780
2365,VCB,20181220,41.406,42.0149,41.3299,41.5582,877260
2366,VCB,20181221,41.5582,41.5582,40.9493,41.4821,1690120
2367,VCB,20181224,41.4821,41.7865,40.4165,40.4165,864160
2368,VCB,20181225,40.4165,40.4165,38.8181,40.112,1964060
2369,VCB,20181226,40.112,40.721,40.0359,40.1882,782180
2370,VCB,20181227,40.1882,41.3299,40.721,40.721,571770
2371,VCB,20181228,40.721,41.4821,40.5687,40.721,781690
2372,VCB,20190102,40.721,41.3299,40.721,40.7971,1081640
2373,VCB,20190103,40.7971,41.1776,40.112,40.7971,1071350
2374,VCB,20190104,40.7971,41.406,40.0359,41.406,1307310
2375,VCB,20190107,41.406,42.2432,41.4821,41.5582,1175810
2376,VCB,20190108,41.5582,42.0149,41.4821,41.8627,1318810
2377,VCB,20190109,41.8627,42.6999,41.7104,42.4716,1136370
2378,VCB,20190110,42.4716,42.4716,41.8627,41.8627,794870
2379,VCB,20190111,41.8627,42.2432,41.7865,42.0149,1115410
2380,VCB,20190114,42.0149,42.2432,41.7865,42.091,759980
2381,VCB,20190115,42.091,42.6999,42.0149,42.5477,1071080
2382,VCB,20190116,42.5477,42.8521,41.8627,42.1671,706160
2383,VCB,20190117,42.1671,42.3955,41.9388,42.0149,460060
2384,VCB,20190118,42.0149,42.1671,41.7104,41.7104,542400
2385,VCB,20190121,41.7104,42.776,41.4821,42.4716,870530
2386,VCB,20190122,42.4716,42.6238,42.0149,42.0149,398340
2387,VCB,20190123,42.0149,42.2432,41.7865,42.1671,514720
2388,VCB,20190124,42.1671,42.3193,41.8627,42.1671,463870
2389,VCB,20190125,42.1671,42.6999,42.1671,42.4716,1008850
2390,VCB,20190128,42.4716,42.6238,42.2432,42.2432,336990
2391,VCB,20190129,42.2432,43.1566,42.0149,43.1566,973050
2392,VCB,20190130,43.1566,43.5372,43.1566,43.1566,1152720
2393,VCB,20190131,43.1566,43.6894,43.2327,43.2327,1147760
2394,VCB,20190201,43.2327,43.6894,43.0044,43.0044,827040
2395,VCB,20190211,43.0044,44.2983,43.2327,44.2222,1395030
2396,VCB,20190212,44.2222,44.9072,43.9938,44.6028,1683680
2397,VCB,20190213,44.6028,45.5922,44.6028,45.5161,1853680
2398,VCB,20190214,45.5161,45.8967,45.3639,45.8206,1629070
2399,VCB,20190215,45.8206,45.8206,45.0594,45.1356,1249180
2400,VCB,20190218,45.1356,45.6684,45.2878,45.6684,1027840
2401,VCB,20190219,45.6684,45.8206,44.9072,44.9072,1304520
2402,VCB,20190220,44.9072,45.3639,44.8311,44.9833,818480
2403,VCB,20190221,44.9833,45.7445,44.9833,45.7445,2044240
2404,VCB,20190222,45.7445,47.4951,45.6684,47.1906,2502840
2405,VCB,20190225,47.1906,48.6368,47.419,48.2562,2079790
2406,VCB,20190226,48.2562,48.3323,47.1145,47.9518,1976570
2407,VCB,20190227,47.9518,47.9518,46.8862,47.1145,1148480
2408,VCB,20190228,47.1145,47.5712,46.0489,46.0489,2027080
2409,VCB,20190301,46.0489,47.3429,46.2773,47.3429,713500
2410,VCB,20190304,47.3429,47.9518,47.3429,47.7995,1347480
2411,VCB,20190305,47.7995,48.5607,47.5712,47.9518,1576750
2412,VCB,20190306,47.9518,48.1801,47.1145,47.7234,1081870
2413,VCB,20190307,47.7234,48.5607,47.6473,48.0279,1897450
2414,VCB,20190308,48.0279,48.0279,47.2667,47.7995,997370
2415,VCB,20190311,47.7995,47.7995,47.1145,47.6473,1020600
2416,VCB,20190312,47.6473,49.3218,47.7234,49.3218,2194380
2417,VCB,20190313,49.3218,49.6263,49.0935,49.6263,1680350
2418,VCB,20190314,49.6263,50.9963,49.0935,50.9963,2271650
2419,VCB,20190315,50.9963,51.1486,50.2352,50.2352,2616060
2420,VCB,20190318,50.2352,51.6052,50.6158,51.453,1936700
2421,VCB,20190319,51.453,51.453,50.768,50.8441,1390640
2422,VCB,20190320,50.8441,51.1486,50.3874,50.768,2441040
2423,VCB,20190321,50.768,51.6814,50.6158,50.6919,1525770
2424,VCB,20190322,50.6919,50.9963,50.6158,50.9202,1375420
2425,VCB,20190325,50.9202,50.9202,48.7129,49.8546,1635900
2426,VCB,20190326,49.8546,50.6158,49.8546,49.8546,1127550
2427,VCB,20190327,49.8546,50.1591,49.2457,49.8546,538180
2428,VCB,20190328,49.8546,50.768,49.7785,50.768,742470
2429,VCB,20190329,50.768,51.3769,50.8441,51.2247,678050
2430,VCB,20190401,51.2247,51.6814,51.453,51.6052,684060
2431,VCB,20190402,51.6052,52.138,51.3769,51.3769,556970
2432,VCB,20190403,51.3769,51.453,50.6158,51.1486,445650
2433,VCB,20190404,51.1486,51.6814,50.8441,51.5291,948960
2434,VCB,20190405,51.5291,51.9097,51.6052,51.8336,477530
2435,VCB,20190408,51.8336,53.0514,51.6814,53.0514,1121900
2436,VCB,20190409,53.0514,53.2797,52.8231,53.1275,759180
2437,VCB,20190410,53.1275,53.1275,52.3664,52.4425,719030
2438,VCB,20190411,52.4425,52.5186,51.5291,52.138,405090
2439,VCB,20190412,52.138,52.2142,51.453,51.7575,355400
2440,VCB,20190416,51.7575,51.7575,50.5396,51.3008,404640
2441,VCB,20190417,51.3008,51.9097,50.9963,51.7575,516710
2442,VCB,20190418,51.7575,52.2903,51.3769,51.6814,554820
2443,VCB,20190419,51.6814,52.138,51.6814,51.7575,232550
2444,VCB,20190422,51.7575,51.8336,50.9963,51.6814,313210
2445,VCB,20190423,51.6814,51.7575,50.3113,51.3769,1260620
2446,VCB,20190424,51.3769,52.6708,51.3769,52.138,684540
2447,VCB,20190425,52.138,52.138,51.5291,51.5291,348700
2448,VCB,20190426,51.5291,51.9858,51.3769,51.6814,277260
2449,VCB,20190502,51.6814,51.6814,50.5396,50.9202,628430
2450,VCB,20190503,50.9202,51.1486,50.3113,50.768,789780
2451,VCB,20190506,50.768,50.8441,50.1591,50.4635,364560
2452,VCB,20190507,50.4635,50.9963,49.3218,49.9307,1103060
2453,VCB,20190508,49.9307,49.9307,49.1696,49.5502,947120
2454,VCB,20190509,49.5502,50.2352,49.5502,49.8546,659180
2455,VCB,20190510,49.8546,50.3113,49.6263,49.9307,554370
2456,VCB,20190513,49.9307,50.3113,49.9307,50.1591,475420
2457,VCB,20190514,50.1591,50.6919,49.7785,50.6919,628480
2458,VCB,20190515,50.6919,51.3008,50.6158,50.8441,734230
2459,VCB,20190516,50.8441,51.3008,50.8441,50.8441,412210
2460,VCB,20190517,50.8441,50.9963,50.6919,50.8441,449040
2461,VCB,20190520,50.8441,51.8336,50.768,51.6052,607060
2462,VCB,20190521,51.6052,52.0619,51.5291,51.5291,473170
2463,VCB,20190522,51.5291,52.2142,50.9963,51.1486,662700
2464,VCB,20190523,51.1486,51.7575,51.0724,51.453,378440
2465,VCB,20190524,51.453,51.7575,50.3113,50.6158,931250
2466,VCB,20190527,50.6158,51.6052,50.6158,51.3008,341320
2467,VCB,20190528,51.3008,52.2142,50.8441,51.3008,664400
2468,VCB,20190529,51.3008,51.8336,51.1486,51.3769,313510
2469,VCB,20190530,51.3769,51.8336,51.2247,51.5291,320900
2470,VCB,20190531,51.5291,51.7575,50.8441,51.1486,712090
2471,VCB,20190603,51.1486,51.1486,48.7129,50.6158,593660
2472,VCB,20190604,50.6158,51.3769,50.1591,51.1486,387780
2473,VCB,20190605,51.1486,51.3769,50.768,50.768,269120
2474,VCB,20190606,50.768,50.768,49.4741,50.1591,394550
2475,VCB,20190607,50.1591,50.9963,49.6263,49.9307,490880
2476,VCB,20190610,49.9307,51.3769,50.2352,50.768,585460
2477,VCB,20190611,50.768,51.3769,50.6158,51.3008,280100
2478,VCB,20190612,51.3008,51.3769,50.9202,50.9963,212910
2479,VCB,20190613,50.9963,51.3769,50.5396,51.2247,546960
2480,VCB,20190614,51.2247,52.9753,51.2247,52.6708,2478770
2481,VCB,20190617,52.6708,53.5081,52.5186,52.6708,1018520
2482,VCB,20190618,52.6708,53.6603,51.9097,53.5081,958120
2483,VCB,20190619,53.5081,53.8125,52.8231,53.1275,767310
2484,VCB,20190620,53.1275,54.4215,52.9753,54.4215,934290
2485,VCB,20190621,54.4215,54.802,54.0409,54.0409,1785930
2486,VCB,20190624,54.0409,56.1721,54.0409,55.5632,1407410
2487,VCB,20190625,55.5632,55.5632,54.802,55.1065,390840
2488,VCB,20190626,55.1065,55.1826,53.6603,53.6603,918850
2489,VCB,20190627,53.6603,54.0409,52.8231,52.8992,1187150
2490,VCB,20190628,52.8992,54.802,52.0619,53.6603,830140
2491,VCB,20190701,53.6603,54.7259,53.9648,54.2692,565640
2492,VCB,20190702,54.2692,54.4215,53.5081,53.6603,363020
2493,VCB,20190703,53.6603,54.0409,52.9753,52.9753,796720
2494,VCB,20190704,52.9753,55.1826,53.0514,55.1826,1125010
2495,VCB,20190705,55.1826,55.2587,54.802,55.2587,425620
2496,VCB,20190708,55.2587,55.2587,54.0409,54.2692,723300
2497,VCB,20190709,54.2692,54.7259,53.7364,54.7259,668550
2498,VCB,20190710,54.7259,55.3348,54.7259,55.1826,639160
2499,VCB,20190711,55.1826,56.781,55.2587,56.3243,1286980
